bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
2.0,Plot  Area,Jangali Maharaj Road,Jangali Maharaj Road,1500.0,115.0,L,Ready,Ready,11500000.0,7666.666666666667
3.0,Super built-up  Area,Kalyani Nagar,Kalyani Nagar,1900.0,119.0,L,Ready,Ready,11900000.0,6263.1578947368425
2.0,Super built-up  Area,Karve Nagar,Karve Nagar,805.0,22.14,L,Under Construction,Under Construction,2214000.0,2750.3105590062114
2.0,Super built-up  Area,Karve Road,Karve Road,1153.0,56.4,L,Ready,Ready,5640000.0,4891.587163920208
2.0,Super built-up  Area,Kasba Peth,Kasba Peth,1148.0,60.0,L,Ready,Ready,6000000.0,5226.480836236934
2.0,Super built-up  Area,Katraj,Katraj,1110.0,55.0,L,Ready,Ready,5500000.0,4954.954954954955
2.0,Built-up  Area,Khadaki,Khadaki,1100.0,42.0,L,Ready,Ready,4200000.0,3818.181818181818
2.0,Super built-up  Area,Khadki,Khadki,1290.0,110.0,L,Ready,Ready,11000000.0,8527.131782945737
3.0,Super built-up  Area,Kharadi,Kharadi,1500.0,65.0,L,Ready,Ready,6500000.0,4333.333333333333
2.0,Super built-up  Area,Kondhwa,Kondhwa,1080.0,39.0,L,Under Construction,Under Construction,3900000.0,3611.1111111111113
3.0,Super built-up  Area,Kondhwa Budruk,Kondhwa Budruk,1933.0,129.0,L,Under Construction,Under Construction,12900000.0,6673.564407656492
5.0,Built-up  Area,Kondhwa Khurd,Kondhwa Khurd,3500.0,150.0,L,Ready,Ready,15000000.0,4285.714285714285
2.0,Built-up  Area,Koregaon Park,Koregaon Park,1060.0,60.0,L,Ready,Ready,6000000.0,5660.377358490566
1.0,Super built-up  Area,Kothrud,Kothrud,645.0,16.45,L,Under Construction,Under Construction,1645000.0,2550.3875968992247
8.0,Plot  Area,Law College Road,Law College Road,2600.0,180.0,L,Ready,Ready,18000000.0,6923.076923076923
1.0,Super built-up  Area,Laxmi Road,Laxmi Road,645.0,16.45,L,Under Construction,Under Construction,1645000.0,2550.3875968992247
3.0,Super built-up  Area,Lulla Nagar,Lulla Nagar,1644.0,84.0,L,Ready,Ready,8400000.0,5109.489051094891
2.0,Super built-up  Area,Mahatma Gandhi Road,Mahatma Gandhi Road,1285.0,72.5,L,Ready,Ready,7250000.0,5642.023346303502
3.0,Plot  Area,Mangalwar peth,Mangalwar peth,1200.0,90.0,L,Ready,Ready,9000000.0,7500.0
2.0,Super built-up  Area,Manik Bagh,Manik Bagh,910.0,40.0,L,Ready,Ready,4000000.0,4395.604395604396
3.0,Super built-up  Area,Market yard,Market yard,1577.0,70.0,L,Ready,Ready,7000000.0,4438.807863031072
3.0,Plot  Area,Model colony,Model colony,4050.0,280.0,L,Under Construction,Under Construction,28000000.0,6913.580246913581
3.0,Super built-up  Area,Mukund Nagar,Mukund Nagar,2420.0,185.0,L,Ready,Ready,18500000.0,7644.628099173554
2.0,Super built-up  Area,Mundhawa,Mundhawa,800.0,20.0,L,Ready,Ready,2000000.0,2500.0
2.0,Built-up  Area,Nagar Road,Nagar Road,1060.0,55.0,L,Ready,Ready,5500000.0,5188.679245283019
2.0,Super built-up  Area,Nana Peth,Nana Peth,1270.0,93.0,L,Ready,Ready,9300000.0,7322.834645669292
2.0,Super built-up  Area,Narayan Peth,Narayan Peth,900.0,22.5,L,Under Construction,Under Construction,2250000.0,2500.0
2.0,Built-up  Area,Narayangaon,Narayangaon,1280.0,69.0,L,Ready,Ready,6900000.0,5390.625
4.0,Plot  Area,Navi Peth,Navi Peth,1200.0,95.0,L,Ready,Ready,9500000.0,7916.666666666667
2.0,Built-up  Area,Padmavati,Padmavati,1025.0,36.0,L,Ready,Ready,3600000.0,3512.1951219512193
2.0,Super built-up  Area,Parvati Darshan,Parvati Darshan,1108.0,63.0,L,Under Construction,Under Construction,6300000.0,5685.9205776173285
5.0,Plot  Area,Pashan,Pashan,1200.0,170.0,L,Ready,Ready,17000000.0,14166.666666666666
3.0,Super built-up  Area,Paud Road,Paud Road,3045.0,170.0,L,Ready,Ready,17000000.0,5582.922824302134
4.0,Plot  Area,Pirangut,Pirangut,2900.0,300.0,L,Ready,Ready,30000000.0,10344.827586206897
3.0,Super built-up  Area,Prabhat Road,Prabhat Road,1500.0,75.5,L,Ready,Ready,7550000.0,5033.333333333333
2.0,Super built-up  Area,Pune Railway Station,Pune Railway Station,1295.0,43.9,L,Ready,Ready,4390000.0,3389.96138996139
2.0,Super built-up  Area,Rasta Peth,Rasta Peth,1162.0,59.9,L,Ready,Ready,5990000.0,5154.9053356282275
2.0,Super built-up  Area,Raviwar Peth,Raviwar Peth,1035.0,49.2,L,Ready,Ready,4920000.0,4753.623188405797
4.0,Built-up  Area,Sadashiv Peth,Sadashiv Peth,1600.0,52.8,L,Ready,Ready,5280000.0,3300.0
3.0,Super built-up  Area,Sahakar Nagar,Sahakar Nagar,1464.0,46.0,L,Ready,Ready,4600000.0,3142.0765027322404
3.0,Super built-up  Area,Salunke Vihar,Salunke Vihar,1866.0,61.58,L,Under Construction,Under Construction,6158000.0,3300.10718113612
2.0,Super built-up  Area,Sasson Road,Sasson Road,700.0,26.0,L,Ready,Ready,2600000.0,3714.285714285714
3.0,Super built-up  Area,Satara Road,Satara Road,1804.0,120.0,L,Ready,Ready,12000000.0,6651.884700665189
2.0,Super built-up  Area,Senapati Bapat Road,Senapati Bapat Road,913.0,32.0,L,Ready,Ready,3200000.0,3504.9288061336256
3.0,Super built-up  Area,Shaniwar Peth,Shaniwar Peth,1868.0,131.0,L,Under Construction,Under Construction,13100000.0,7012.847965738758
2.0,Built-up  Area,Shivaji Nagar,Shivaji Nagar,883.0,45.0,L,Ready,Ready,4500000.0,5096.262740656852
2.0,Plot  Area,Shukrawar Peth,Shukrawar Peth,900.0,110.0,L,Ready,Ready,11000000.0,12222.222222222223
3.0,Super built-up  Area,Sinhagad Road,Sinhagad Road,1664.0,73.95,L,Ready,Ready,7395000.0,4444.110576923077
3.0,Super built-up  Area,Somwar Peth,Somwar Peth,2026.0,132.0,L,Ready,Ready,13200000.0,6515.301085883514
2.0,Super built-up  Area,Swargate,Swargate,1210.0,80.9,L,Ready,Ready,8090000.000000001,6685.950413223141
4.0,Plot  Area,Tilak Road,Tilak Road,4111.0,250.0,L,Ready,Ready,25000000.0,6081.24543906592
3.0,Super built-up  Area,Uruli Devachi,Uruli Devachi,1762.0,91.45,L,Ready,Ready,9145000.0,5190.124858115778
3.0,Super built-up  Area,Vadgaon Budruk,Vadgaon Budruk,1252.0,55.0,L,Ready,Ready,5500000.0,4392.97124600639
2.0,Built-up  Area,Wadgaon Sheri,Wadgaon Sheri,861.0,34.5,L,Ready,Ready,3450000.0,4006.968641114983
3.0,Built-up  Area,Viman Nagar,Viman Nagar,1420.0,100.0,L,Ready,Ready,10000000.0,7042.2535211267605
6.0,Plot  Area,Vishrant Wadi,Vishrant Wadi,1450.0,250.0,L,Ready,Ready,25000000.0,17241.379310344826
3.0,Built-up  Area,Wagholi,Wagholi,1490.0,78.8,L,Ready,Ready,7880000.0,5288.5906040268455
3.0,Super built-up  Area,Wakadewadi,Wakadewadi,1075.0,46.0,L,Ready,Ready,4600000.0,4279.069767441861
3.0,Super built-up  Area,Wanowrie,Wanowrie,1425.0,94.0,L,Under Construction,Under Construction,9400000.0,6596.491228070176
2.0,Built-up  Area,Warje,Warje,1200.0,40.0,L,Ready,Ready,4000000.0,3333.3333333333335
3.0,Super built-up  Area,Yerawada,Yerawada,1280.0,56.0,L,Ready,Ready,5600000.0,4375.0
2.0,Super built-up  Area,Alandi Road,Alandi Road,1084.0,50.0,L,Ready,Ready,5000000.0,4612.546125461255
2.0,Super built-up  Area,Ambegaon Budruk,Ambegaon Budruk,1015.0,25.88,L,Under Construction,Under Construction,2588000.0,2549.753694581281
2.0,Super built-up  Area,Anandnagar,Anandnagar,1017.0,51.25,L,Under Construction,Under Construction,5125000.0,5039.331366764995
2.0,Super built-up  Area,Aundh,Aundh,1027.0,44.0,L,Ready,Ready,4400000.0,4284.323271665044
2.0,Super built-up  Area,Aundh Road,Aundh Road,1069.0,45.0,L,Ready,Ready,4500000.0,4209.541627689429
2.0,Super built-up  Area,Balaji Nagar,Balaji Nagar,1349.0,98.2,L,Ready,Ready,9820000.0,7279.466271312083
2.0,Super built-up  Area,Baner,Baner,1005.0,50.0,L,Ready,Ready,5000000.0,4975.124378109453
2.0,Super built-up  Area,Baner road,Baner road,1417.0,75.0,L,Ready,Ready,7500000.0,5292.87226534933
3.0,Plot  Area,Bhandarkar Road,Bhandarkar Road,1475.0,98.0,L,Under Construction,Under Construction,9800000.0,6644.067796610169
2.0,Carpet  Area,Bhavani Peth,Bhavani Peth,950.0,47.0,L,Ready,Ready,4700000.0,4947.368421052632
4.0,Super built-up  Area,Bibvewadi,Bibvewadi,2000.0,120.0,L,Ready,Ready,12000000.0,6000.0
3.0,Plot  Area,Bopodi,Bopodi,880.0,140.0,L,Ready,Ready,14000000.0,15909.09090909091
4.0,Super built-up  Area,Budhwar Peth,Budhwar Peth,1863.0,104.0,L,Ready,Ready,10400000.0,5582.393988191089
2.0,Super built-up  Area,Bund Garden Road,Bund Garden Road,1010.0,29.5,L,Ready,Ready,2950000.0,2920.792079207921
3.0,Super built-up  Area,Camp,Camp,1425.0,70.0,L,Ready,Ready,7000000.0,4912.2807017543855
3.0,Super built-up  Area,Chandan Nagar,Chandan Nagar,1450.0,100.0,L,Ready,Ready,10000000.0,6896.551724137931
3.0,Super built-up  Area,Dapodi,Dapodi,1847.0,105.0,L,Ready,Ready,10500000.0,5684.89442338928
2.0,Super built-up  Area,Deccan Gymkhana,Deccan Gymkhana,1100.0,45.0,L,Ready,Ready,4500000.0,4090.909090909091
1.0,Super built-up  Area,Dehu Road,Dehu Road,525.0,26.0,L,Under Construction,Under Construction,2600000.0,4952.380952380952
3.0,Super built-up  Area,Dhankawadi,Dhankawadi,1665.0,95.0,L,Ready,Ready,9500000.0,5705.705705705705
4.0,Super built-up  Area,Dhayari Phata,Dhayari Phata,1664.0,65.0,L,Ready,Ready,6500000.0,3906.25
3.0,Super built-up  Area,Dhole Patil Road,Dhole Patil Road,1850.0,150.0,L,Ready,Ready,15000000.0,8108.108108108108
2.0,Super built-up  Area,Erandwane,Erandwane,1438.0,100.0,L,Ready,Ready,10000000.0,6954.102920723227
3.0,Super built-up  Area,Fatima Nagar,Fatima Nagar,1560.0,115.0,L,Ready,Ready,11500000.0,7371.794871794872
2.0,Super built-up  Area,Fergusson College Road,Fergusson College Road,1350.0,55.55,L,Under Construction,Under Construction,5555000.0,4114.814814814815
3.0,Super built-up  Area,Ganesh Peth,Ganesh Peth,1550.0,67.0,L,Ready,Ready,6700000.0,4322.580645161291
2.0,Super built-up  Area,Ganeshkhind,Ganeshkhind,1140.0,46.5,L,Under Construction,Under Construction,4650000.0,4078.9473684210525
5.0,Plot  Area,Ghorpade Peth,Ghorpade Peth,1200.0,180.0,L,Ready,Ready,18000000.0,15000.0
2.0,Super built-up  Area,Ghorpadi,Ghorpadi,850.0,27.0,L,Under Construction,Under Construction,2700000.0,3176.470588235294
2.0,Super built-up  Area,Gokhale Nagar,Gokhale Nagar,1280.0,75.0,L,Ready,Ready,7500000.0,5859.375
2.0,Built-up  Area,Gultekdi,Gultekdi,1170.0,52.0,L,Ready,Ready,5200000.0,4444.444444444444
2.0,Super built-up  Area,Guruwar peth,Guruwar peth,1113.0,51.0,L,Ready,Ready,5100000.0,4582.210242587601
2.0,Super built-up  Area,Hadapsar,Hadapsar,1385.0,83.09,L,Ready,Ready,8309000.0,5999.27797833935
2.0,Super built-up  Area,Hadapsar Industrial Estate,Hadapsar Industrial Estate,1128.0,65.0,L,Under Construction,Under Construction,6500000.0,5762.41134751773
2.0,Plot  Area,Hingne Khurd,Hingne Khurd,1200.0,128.0,L,Ready,Ready,12800000.0,10666.666666666666
4.0,Plot  Area,Jangali Maharaj Road,Jangali Maharaj Road,1200.0,165.0,L,Ready,Ready,16500000.0,13750.0
3.0,Super built-up  Area,Kalyani Nagar,Kalyani Nagar,2390.0,415.0,L,Ready,Ready,41500000.0,17364.016736401674
4.0,Plot  Area,Karve Nagar,Karve Nagar,2400.0,400.0,L,Ready,Ready,40000000.0,16666.666666666668
3.0,Super built-up  Area,Karve Road,Karve Road,1464.0,56.0,L,Ready,Ready,5600000.0,3825.136612021858
2.0,Super built-up  Area,Kasba Peth,Kasba Peth,1200.0,55.0,L,Ready,Ready,5500000.0,4583.333333333333
2.0,Super built-up  Area,Katraj,Katraj,1200.0,52.0,L,Ready,Ready,5200000.0,4333.333333333333
3.0,Super built-up  Area,Khadaki,Khadaki,1150.0,55.0,L,Ready,Ready,5500000.0,4782.608695652174
3.0,Built-up  Area,Khadki,Khadki,1645.0,95.0,L,Ready,Ready,9500000.0,5775.075987841945
2.0,Super built-up  Area,Kharadi,Kharadi,1000.0,67.0,L,Under Construction,Under Construction,6700000.0,6700.0
4.0,Plot  Area,Kondhwa,Kondhwa,2650.0,198.0,L,Ready,Ready,19800000.0,7471.698113207547
2.0,Super built-up  Area,Kondhwa Budruk,Kondhwa Budruk,1192.0,74.0,L,Ready,Ready,7400000.0,6208.053691275168
3.0,Super built-up  Area,Kondhwa Khurd,Kondhwa Khurd,2135.0,215.0,L,Ready,Ready,21500000.0,10070.257611241217
2.0,Super built-up  Area,Koregaon Park,Koregaon Park,1173.0,58.0,L,Under Construction,Under Construction,5800000.0,4944.58653026428
2.0,Built-up  Area,Kothrud,Kothrud,1020.0,45.0,L,Ready,Ready,4500000.0,4411.764705882353
4.0,Super built-up  Area,Law College Road,Law College Road,3122.0,230.0,L,Ready,Ready,23000000.0,7367.072389493914
3.0,Super built-up  Area,Laxmi Road,Laxmi Road,1600.0,64.0,L,Ready,Ready,6400000.0,4000.0
2.0,Plot  Area,Lulla Nagar,Lulla Nagar,1200.0,79.0,L,Under Construction,Under Construction,7900000.0,6583.333333333333
2.0,Carpet  Area,Mahatma Gandhi Road,Mahatma Gandhi Road,1230.0,48.0,L,Ready,Ready,4800000.0,3902.439024390244
2.0,Super built-up  Area,Mangalwar peth,Mangalwar peth,1250.0,40.0,L,Ready,Ready,4000000.0,3200.0
2.0,Super built-up  Area,Manik Bagh,Manik Bagh,1325.0,76.0,L,Ready,Ready,7600000.0,5735.8490566037735
3.0,Built-up  Area,Market yard,Market yard,1850.0,150.0,L,Ready,Ready,15000000.0,8108.108108108108
1.0,Super built-up  Area,Model colony,Model colony,525.0,21.53,L,Under Construction,Under Construction,2153000.0,4100.952380952381
2.0,Super built-up  Area,Mukund Nagar,Mukund Nagar,1200.0,65.0,L,Ready,Ready,6500000.0,5416.666666666667
3.0,Plot  Area,Mundhawa,Mundhawa,1350.0,140.0,L,Ready,Ready,14000000.0,10370.37037037037
3.0,Super built-up  Area,Nagar Road,Nagar Road,1260.0,49.36,L,Under Construction,Under Construction,4936000.0,3917.4603174603176
3.0,Super built-up  Area,Nana Peth,Nana Peth,1800.0,150.0,L,Ready,Ready,15000000.0,8333.333333333334
2.0,Built-up  Area,Narayangaon,Narayangaon,1100.0,43.25,L,Ready,Ready,4325000.0,3931.818181818182
2.0,Super built-up  Area,Navi Peth,Navi Peth,1508.0,77.0,L,Ready,Ready,7700000.0,5106.100795755968
3.0,Carpet  Area,Padmavati,Padmavati,1592.0,75.0,L,Ready,Ready,7500000.0,4711.05527638191
2.0,Super built-up  Area,Parvati Darshan,Parvati Darshan,1388.0,57.0,L,Ready,Ready,5700000.0,4106.628242074928
1.0,Super built-up  Area,Pashan,Pashan,630.0,28.35,L,Under Construction,Under Construction,2835000.0,4500.0
3.0,Plot  Area,Paud Road,Paud Road,2000.0,365.0,L,Ready,Ready,36500000.0,18250.0
3.0,Super built-up  Area,Pirangut,Pirangut,1762.0,125.0,L,Ready,Ready,12500000.0,7094.211123723042
2.0,Super built-up  Area,Prabhat Road,Prabhat Road,950.0,50.0,L,Under Construction,Under Construction,5000000.0,5263.1578947368425
4.0,Super built-up  Area,Pune Railway Station,Pune Railway Station,3252.0,335.0,L,Ready,Ready,33500000.0,10301.353013530135
2.0,Super built-up  Area,Rasta Peth,Rasta Peth,1116.0,50.0,L,Under Construction,Under Construction,5000000.0,4480.286738351255
2.0,Super built-up  Area,Raviwar Peth,Raviwar Peth,1308.0,89.04,L,Ready,Ready,8904000.0,6807.339449541284
3.0,Super built-up  Area,Sadashiv Peth,Sadashiv Peth,1200.0,90.0,L,Ready,Ready,9000000.0,7500.0
4.0,Plot  Area,Sahakar Nagar,Sahakar Nagar,1500.0,230.0,L,Ready,Ready,23000000.0,15333.333333333334
1.0,Built-up  Area,Salunke Vihar,Salunke Vihar,500.0,18.5,L,Ready,Ready,1850000.0,3700.0
2.0,Super built-up  Area,Sasson Road,Sasson Road,1075.0,52.0,L,Ready,Ready,5200000.0,4837.209302325581
1.0,Super built-up  Area,Satara Road,Satara Road,530.0,11.66,L,Under Construction,Under Construction,1166000.0,2200.0
2.0,Built-up  Area,Senapati Bapat Road,Senapati Bapat Road,1205.0,66.0,L,Ready,Ready,6600000.0,5477.178423236514
2.0,Super built-up  Area,Shaniwar Peth,Shaniwar Peth,1075.0,60.0,L,Ready,Ready,6000000.0,5581.395348837209
2.0,Built-up  Area,Shivaji Nagar,Shivaji Nagar,930.0,39.0,L,Ready,Ready,3900000.0,4193.548387096775
2.0,Super built-up  Area,Shukrawar Peth,Shukrawar Peth,1380.0,60.0,L,Ready,Ready,6000000.0,4347.826086956522
4.0,Super built-up  Area,Sinhagad Road,Sinhagad Road,2483.0,212.0,L,Ready,Ready,21200000.0,8538.058799838904
2.0,Built-up  Area,Somwar Peth,Somwar Peth,1166.0,55.0,L,Ready,Ready,5500000.0,4716.981132075472
2.0,Super built-up  Area,Swargate,Swargate,1050.0,65.0,L,Ready,Ready,6500000.0,6190.476190476191
3.0,Super built-up  Area,Tilak Road,Tilak Road,2023.71,275.0,L,Under Construction,Under Construction,27500000.0,13588.903548433324
2.0,Super built-up  Area,Uruli Devachi,Uruli Devachi,1200.0,46.8,L,Ready,Ready,4680000.0,3900.0
3.0,Super built-up  Area,Vadgaon Budruk,Vadgaon Budruk,1600.0,108.0,L,Ready,Ready,10800000.0,6750.0
3.0,Super built-up  Area,Wadgaon Sheri,Wadgaon Sheri,1935.0,110.0,L,Ready,Ready,11000000.0,5684.754521963824
1.0,Super built-up  Area,Viman Nagar,Viman Nagar,451.0,29.9,L,Under Construction,Under Construction,2990000.0,6629.711751662971
3.0,Super built-up  Area,Vishrant Wadi,Vishrant Wadi,1800.0,95.0,L,Ready,Ready,9500000.0,5277.777777777777
3.0,Super built-up  Area,Wagholi,Wagholi,1400.0,77.0,L,Under Construction,Under Construction,7700000.0,5500.0
3.0,Super built-up  Area,Wakadewadi,Wakadewadi,1801.0,115.0,L,Ready,Ready,11500000.0,6385.341476957246
2.0,Built-up  Area,Wanowrie,Wanowrie,1451.0,90.0,L,Ready,Ready,9000000.0,6202.618883528601
2.0,Plot  Area,Warje,Warje,1200.0,36.0,L,Under Construction,Under Construction,3600000.0,3000.0
2.0,Super built-up  Area,Yerawada,Yerawada,1160.0,44.0,L,Ready,Ready,4400000.0,3793.103448275862
2.0,Built-up  Area,Alandi Road,Alandi Road,1000.0,25.0,L,Ready,Ready,2500000.0,2500.0
2.0,Super built-up  Area,Ambegaon Budruk,Ambegaon Budruk,950.0,40.0,L,Ready,Ready,4000000.0,4210.526315789473
3.0,Built-up  Area,Anandnagar,Anandnagar,1629.0,79.0,L,Under Construction,Under Construction,7900000.0,4849.600982197668
3.0,Built-up  Area,Aundh,Aundh,1580.0,134.0,L,Ready,Ready,13400000.0,8481.012658227848
3.0,Super built-up  Area,Aundh Road,Aundh Road,1826.0,121.0,L,Under Construction,Under Construction,12100000.0,6626.506024096386
2.0,Built-up  Area,Balaji Nagar,Balaji Nagar,1245.0,94.0,L,Ready,Ready,9400000.0,7550.2008032128515
2.0,Super built-up  Area,Baner,Baner,1145.0,45.79,L,Ready,Ready,4579000.0,3999.126637554585
2.0,Super built-up  Area,Baner road,Baner road,825.0,33.0,L,Ready,Ready,3300000.0,4000.0
3.0,Super built-up  Area,Bhandarkar Road,Bhandarkar Road,1693.0,108.0,L,Under Construction,Under Construction,10800000.0,6379.208505611341
2.0,Super built-up  Area,Bhavani Peth,Bhavani Peth,1113.27,53.0,L,Ready,Ready,5300000.0,4760.74986301616
2.0,Built-up  Area,Bibvewadi,Bibvewadi,1460.0,58.0,L,Ready,Ready,5800000.0,3972.6027397260273
2.0,Built-up  Area,Bopodi,Bopodi,1050.0,32.0,L,Ready,Ready,3200000.0,3047.6190476190477
2.0,Built-up  Area,Budhwar Peth,Budhwar Peth,1260.0,55.0,L,Ready,Ready,5500000.0,4365.079365079365
6.0,Super built-up  Area,Bund Garden Road,Bund Garden Road,700.0,120.0,L,Ready,Ready,12000000.0,17142.85714285714
2.0,Built-up  Area,Camp,Camp,1656.0,120.0,L,Ready,Ready,12000000.0,7246.376811594203
3.0,Super built-up  Area,Chandan Nagar,Chandan Nagar,1208.0,45.0,L,Ready,Ready,4500000.0,3725.1655629139073
3.0,Super built-up  Area,Dapodi,Dapodi,1910.0,161.0,L,Ready,Ready,16100000.0,8429.319371727748
4.0,Super built-up  Area,Deccan Gymkhana,Deccan Gymkhana,3252.0,230.0,L,Ready,Ready,23000000.0,7072.570725707257
2.0,Plot  Area,Dehu Road,Dehu Road,1200.0,65.0,L,Ready,Ready,6500000.0,5416.666666666667
4.0,Super built-up  Area,Dhankawadi,Dhankawadi,1200.0,175.0,L,Ready,Ready,17500000.0,14583.333333333334
2.0,Super built-up  Area,Dhayari Phata,Dhayari Phata,1175.0,82.0,L,Ready,Ready,8200000.0,6978.723404255319
2.0,Plot  Area,Dhole Patil Road,Dhole Patil Road,1000.0,165.0,L,Ready,Ready,16500000.0,16500.0
4.0,Plot  Area,Erandwane,Erandwane,1200.0,125.0,L,Ready,Ready,12500000.0,10416.666666666666
3.0,Super built-up  Area,Fatima Nagar,Fatima Nagar,2390.0,410.0,L,Ready,Ready,41000000.0,17154.81171548117
2.0,Plot  Area,Ganesh Peth,Ganesh Peth,550.0,62.0,L,Ready,Ready,6200000.0,11272.727272727272
1.0,Super built-up  Area,Ganeshkhind,Ganeshkhind,370.923994,18.5,L,Ready,Ready,1850000.0,4987.544698982186
2.0,Super built-up  Area,Ghorpade Peth,Ghorpade Peth,1185.0,38.0,L,Ready,Ready,3800000.0,3206.7510548523205
2.0,Super built-up  Area,Ghorpadi,Ghorpadi,750.0,38.0,L,Ready,Ready,3800000.0,5066.666666666667
6.0,Plot  Area,Gokhale Nagar,Gokhale Nagar,1200.0,250.0,L,Ready,Ready,25000000.0,20833.333333333332
3.0,Super built-up  Area,Gultekdi,Gultekdi,1550.0,64.5,L,Ready,Ready,6450000.0,4161.290322580645
3.0,Built-up  Area,Guruwar peth,Guruwar peth,1760.0,88.0,L,Ready,Ready,8800000.0,5000.0
2.0,Super built-up  Area,Hadapsar,Hadapsar,1125.0,62.0,L,Ready,Ready,6200000.0,5511.111111111111
3.0,Plot  Area,Hadapsar Industrial Estate,Hadapsar Industrial Estate,1350.0,150.0,L,Ready,Ready,15000000.0,11111.111111111111
2.0,Plot  Area,Hingne Khurd,Hingne Khurd,1000.0,55.0,L,Under Construction,Under Construction,5500000.0,5500.0
2.0,Built-up  Area,Jangali Maharaj Road,Jangali Maharaj Road,1090.0,31.48,L,Under Construction,Under Construction,3148000.0,2888.0733944954127
2.0,Plot  Area,Kalyani Nagar,Kalyani Nagar,1200.0,60.0,L,Ready,Ready,6000000.0,5000.0
3.0,Super built-up  Area,Karve Nagar,Karve Nagar,1991.0,103.0,L,Ready,Ready,10300000.0,5173.279758915118
2.0,Super built-up  Area,Karve Road,Karve Road,1060.0,26.5,L,Under Construction,Under Construction,2650000.0,2500.0
2.0,Super built-up  Area,Kasba Peth,Kasba Peth,1105.0,75.0,L,Ready,Ready,7500000.0,6787.330316742082
2.0,Built-up  Area,Katraj,Katraj,985.0,67.0,L,Ready,Ready,6700000.0,6802.030456852792
6.0,Plot  Area,Khadaki,Khadaki,1533.0,85.0,L,Ready,Ready,8500000.0,5544.683626875408
3.0,Super built-up  Area,Khadki,Khadki,1590.0,79.0,L,Under Construction,Under Construction,7900000.0,4968.553459119496
2.0,Super built-up  Area,Kharadi,Kharadi,1120.0,55.0,L,Ready,Ready,5500000.0,4910.714285714285
2.0,Super built-up  Area,Kondhwa,Kondhwa,1069.0,55.0,L,Ready,Ready,5500000.0,5144.9953227315245
3.0,Super built-up  Area,Kondhwa Budruk,Kondhwa Budruk,1933.0,140.0,L,Ready,Ready,14000000.0,7242.628039317124
2.0,Built-up  Area,Kondhwa Khurd,Kondhwa Khurd,1194.0,69.0,L,Under Construction,Under Construction,6900000.0,5778.894472361809
