bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
3.0,Super built-up  Area,Muthurayya Swamy Layout,Muthurayya Swamy Layout,2405.0,260.0,L,Ready,Unknown,26000000.0,10810.81081081081
2.0,Built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1080.0,72.0,L,Ready,Unknown,7200000.0,6666.666666666667
2.0,Plot  Area,Shantiniketan Layout,Shantiniketan Layout,1500.0,115.0,L,Ready,Unknown,11500000.0,7666.666666666667
3.0,Super built-up  Area,Hebbal,Hebbal,1900.0,119.0,L,Ready,Unknown,11900000.0,6263.1578947368425
2.0,Super built-up  Area,Dommasandra,Dommasandra,805.0,22.14,L,Under Construction,New,2214000.0,2750.3105590062114
2.0,Super built-up  Area,Budigere,Budigere,1153.0,56.4,L,Ready,Unknown,5640000.0,4891.587163920208
2.0,Super built-up  Area,Dodda Nekkundi Extension,Dodda Nekkundi Extension,1148.0,60.0,L,Ready,Unknown,6000000.0,5226.480836236934
2.0,Super built-up  Area,Mylasandra,Mylasandra,1110.0,55.0,L,Ready,Unknown,5500000.0,4954.954954954955
2.0,Built-up  Area,Electronic City,Electronic City,1100.0,42.0,L,Ready,Unknown,4200000.0,3818.181818181818
2.0,Super built-up  Area,Kalyan nagar,Kalyan nagar,1290.0,110.0,L,Ready,Unknown,11000000.0,8527.131782945737
3.0,Super built-up  Area,Dr Shivarama Karantha Nagar,Dr Shivarama Karantha Nagar,1500.0,65.0,L,Ready,Unknown,6500000.0,4333.333333333333
2.0,Super built-up  Area,Bank Of Baroda Colony,Bank Of Baroda Colony,1080.0,39.0,L,Under Construction,New,3900000.0,3611.1111111111113
3.0,Super built-up  Area,Vijayanagar,Vijayanagar,1933.0,129.0,L,Under Construction,New,12900000.0,6673.564407656492
5.0,Built-up  Area,Ramamurthy Nagar,Ramamurthy Nagar,3500.0,150.0,L,Ready,Unknown,15000000.0,4285.714285714285
2.0,Built-up  Area,Kullappa Colony,Kullappa Colony,1060.0,60.0,L,Ready,Unknown,6000000.0,5660.377358490566
1.0,Super built-up  Area,Chandapura,Chandapura,645.0,16.45,L,Under Construction,New,1645000.0,2550.3875968992247
8.0,Plot  Area,Mukkutam Nagar,Mukkutam Nagar,2600.0,180.0,L,Ready,Unknown,18000000.0,6923.076923076923
1.0,Super built-up  Area,Chandapura,Chandapura,645.0,16.45,L,Under Construction,New,1645000.0,2550.3875968992247
3.0,Super built-up  Area,Ashwath Nagar,Ashwath Nagar,1644.0,84.0,L,Ready,Unknown,8400000.0,5109.489051094891
2.0,Super built-up  Area,Ncpr Industrial Layout,Ncpr Industrial Layout,1285.0,72.5,L,Ready,Unknown,7250000.0,5642.023346303502
3.0,Plot  Area,Electronic City,Electronic City,1200.0,90.0,L,Ready,Unknown,9000000.0,7500.0
2.0,Super built-up  Area,Electronic City,Electronic City,910.0,40.0,L,Ready,Unknown,4000000.0,4395.604395604396
3.0,Super built-up  Area,Kothanur,Kothanur,1577.0,70.0,L,Ready,Unknown,7000000.0,4438.807863031072
3.0,Plot  Area,Meenakunte,Meenakunte,4050.0,280.0,L,Under Construction,New,28000000.0,6913.580246913581
3.0,Super built-up  Area,OMBR Layout,OMBR Layout,2420.0,185.0,L,Ready,Unknown,18500000.0,7644.628099173554
2.0,Super built-up  Area,Chandapura,Chandapura,800.0,20.0,L,Ready,Unknown,2000000.0,2500.0
2.0,Built-up  Area,Anand Nagar,Anand Nagar,1060.0,55.0,L,Ready,Unknown,5500000.0,5188.679245283019
2.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1270.0,93.0,L,Ready,Unknown,9300000.0,7322.834645669292
2.0,Super built-up  Area,Shree Ananth Nagar Layout,Shree Ananth Nagar Layout,900.0,22.5,L,Under Construction,New,2250000.0,2500.0
2.0,Built-up  Area,Kundalahalli Colony,Kundalahalli Colony,1280.0,69.0,L,Ready,Unknown,6900000.0,5390.625
4.0,Plot  Area,Horamavu Agara,Horamavu Agara,1200.0,95.0,L,Ready,Unknown,9500000.0,7916.666666666667
2.0,Built-up  Area,Sarjapur  Road,Sarjapur  Road,1025.0,36.0,L,Ready,Unknown,3600000.0,3512.1951219512193
2.0,Super built-up  Area,Electronic City,Electronic City,1108.0,63.0,L,Under Construction,New,6300000.0,5685.9205776173285
5.0,Plot  Area,MCECHS  layout,MCECHS  layout,1200.0,170.0,L,Ready,Unknown,17000000.0,14166.666666666666
3.0,Super built-up  Area,Coffee Board Layout,Coffee Board Layout,3045.0,170.0,L,Ready,Unknown,17000000.0,5582.922824302134
4.0,Plot  Area,Ambedkar Nagar,Ambedkar Nagar,2900.0,300.0,L,Ready,Unknown,30000000.0,10344.827586206897
3.0,Super built-up  Area,Vijayanagar,Vijayanagar,1500.0,75.5,L,Ready,Unknown,7550000.0,5033.333333333333
2.0,Super built-up  Area,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,1295.0,43.9,L,Ready,Unknown,4390000.0,3389.96138996139
2.0,Super built-up  Area,Budigere,Budigere,1162.0,59.9,L,Ready,Unknown,5990000.0,5154.9053356282275
2.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,1035.0,49.2,L,Ready,Unknown,4920000.0,4753.623188405797
4.0,Built-up  Area,Attibele,Attibele,1600.0,52.8,L,Ready,Unknown,5280000.0,3300.0
3.0,Super built-up  Area,KUDLU MAIN ROAD,KUDLU MAIN ROAD,1464.0,46.0,L,Ready,Unknown,4600000.0,3142.0765027322404
3.0,Super built-up  Area,Hennur Road,Hennur Road,1866.0,61.58,L,Under Construction,New,6158000.0,3300.10718113612
2.0,Super built-up  Area,Geleyara Balaga Layout,Geleyara Balaga Layout,700.0,26.0,L,Ready,Unknown,2600000.0,3714.285714285714
3.0,Super built-up  Area,Kalena Agrahara,Kalena Agrahara,1804.0,120.0,L,Ready,Unknown,12000000.0,6651.884700665189
2.0,Super built-up  Area,Sarjapur,Sarjapur,913.0,32.0,L,Ready,Unknown,3200000.0,3504.9288061336256
3.0,Super built-up  Area,Talaghattapura,Talaghattapura,1868.0,131.0,L,Under Construction,New,13100000.0,7012.847965738758
2.0,Built-up  Area,Kengeri Satellite Town,Kengeri Satellite Town,883.0,45.0,L,Ready,Unknown,4500000.0,5096.262740656852
2.0,Plot  Area,Sundara Nagar,Sundara Nagar,900.0,110.0,L,Ready,Unknown,11000000.0,12222.222222222223
3.0,Super built-up  Area,Kogilu,Kogilu,1664.0,73.95,L,Ready,Unknown,7395000.0,4444.110576923077
3.0,Super built-up  Area,Hegde Nagar,Hegde Nagar,2026.0,132.0,L,Ready,Unknown,13200000.0,6515.301085883514
2.0,Super built-up  Area,Balagere,Balagere,1210.0,80.9,L,Ready,Unknown,8090000.000000001,6685.950413223141
4.0,Plot  Area,Meenakunte,Meenakunte,4111.0,250.0,L,Ready,Unknown,25000000.0,6081.24543906592
3.0,Super built-up  Area,Kadugodi,Kadugodi,1762.0,91.45,L,Ready,Unknown,9145000.0,5190.124858115778
3.0,Super built-up  Area,Jigani,Jigani,1252.0,55.0,L,Ready,Unknown,5500000.0,4392.97124600639
2.0,Built-up  Area,Gollarapalya Hosahalli,Gollarapalya Hosahalli,861.0,34.5,L,Ready,Unknown,3450000.0,4006.968641114983
3.0,Built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1420.0,100.0,L,Ready,Unknown,10000000.0,7042.2535211267605
6.0,Plot  Area,Srirampura,Srirampura,1450.0,250.0,L,Ready,Unknown,25000000.0,17241.379310344826
3.0,Built-up  Area,Electronics City Phase 1,Electronics City Phase 1,1490.0,78.8,L,Ready,Unknown,7880000.0,5288.5906040268455
3.0,Super built-up  Area,Bisuvanahalli,Bisuvanahalli,1075.0,46.0,L,Ready,Unknown,4600000.0,4279.069767441861
3.0,Super built-up  Area,Old Madras Road,Old Madras Road,1425.0,94.0,L,Under Construction,New,9400000.0,6596.491228070176
2.0,Built-up  Area,Kalena Agrahara,Kalena Agrahara,1200.0,40.0,L,Ready,Unknown,4000000.0,3333.3333333333335
3.0,Super built-up  Area,Kaggadasapura,Kaggadasapura,1280.0,56.0,L,Ready,Unknown,5600000.0,4375.0
2.0,Super built-up  Area,Silver Springs Layout,Silver Springs Layout,1084.0,50.0,L,Ready,Unknown,5000000.0,4612.546125461255
2.0,Super built-up  Area,Chandapura,Chandapura,1015.0,25.88,L,Under Construction,New,2588000.0,2549.753694581281
2.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,1017.0,51.25,L,Under Construction,New,5125000.0,5039.331366764995
2.0,Super built-up  Area,Haralur Road,Haralur Road,1027.0,44.0,L,Ready,Unknown,4400000.0,4284.323271665044
2.0,Super built-up  Area,Electronic City Phase II,Electronic City Phase II,1069.0,45.0,L,Ready,Unknown,4500000.0,4209.541627689429
2.0,Super built-up  Area,Hebbal,Hebbal,1349.0,98.2,L,Ready,Unknown,9820000.0,7279.466271312083
2.0,Super built-up  Area,9th Phase JP Nagar,9th Phase JP Nagar,1005.0,50.0,L,Ready,Unknown,5000000.0,4975.124378109453
2.0,Super built-up  Area,Jakkur,Jakkur,1417.0,75.0,L,Ready,Unknown,7500000.0,5292.87226534933
3.0,Plot  Area,TC Palaya,TC Palaya,1475.0,98.0,L,Under Construction,New,9800000.0,6644.067796610169
2.0,Carpet  Area,Maruthi Sevanagar,Maruthi Sevanagar,950.0,47.0,L,Ready,Unknown,4700000.0,4947.368421052632
4.0,Super built-up  Area,RMV 2nd Stage,RMV 2nd Stage,2000.0,120.0,L,Ready,Unknown,12000000.0,6000.0
3.0,Plot  Area,Giri Nagar,Giri Nagar,880.0,140.0,L,Ready,Unknown,14000000.0,15909.09090909091
4.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,1863.0,104.0,L,Ready,Unknown,10400000.0,5582.393988191089
2.0,Super built-up  Area,Singasandra,Singasandra,1010.0,29.5,L,Ready,Unknown,2950000.0,2920.792079207921
3.0,Super built-up  Area,Kalena Agrahara,Kalena Agrahara,1425.0,70.0,L,Ready,Unknown,7000000.0,4912.2807017543855
3.0,Super built-up  Area,Vijayanagar,Vijayanagar,1450.0,100.0,L,Ready,Unknown,10000000.0,6896.551724137931
3.0,Super built-up  Area,Kothanur,Kothanur,1847.0,105.0,L,Ready,Unknown,10500000.0,5684.89442338928
2.0,Super built-up  Area,AECS Layout,AECS Layout,1100.0,45.0,L,Ready,Unknown,4500000.0,4090.909090909091
1.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,525.0,26.0,L,Under Construction,New,2600000.0,4952.380952380952
3.0,Super built-up  Area,Mallasandra,Mallasandra,1665.0,95.0,L,Ready,Unknown,9500000.0,5705.705705705705
4.0,Super built-up  Area,Begur,Begur,1664.0,65.0,L,Ready,Unknown,6500000.0,3906.25
3.0,Super built-up  Area,JP Nagar,JP Nagar,1850.0,150.0,L,Ready,Unknown,15000000.0,8108.108108108108
2.0,Super built-up  Area,Panathur,Panathur,1438.0,100.0,L,Ready,Unknown,10000000.0,6954.102920723227
3.0,Super built-up  Area,Sunder Ram Shetty Nagar,Sunder Ram Shetty Nagar,1560.0,115.0,L,Ready,Unknown,11500000.0,7371.794871794872
2.0,Super built-up  Area,Yelahanka,Yelahanka,1350.0,55.55,L,Under Construction,New,5555000.0,4114.814814814815
3.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,1550.0,67.0,L,Ready,Unknown,6700000.0,4322.580645161291
2.0,Super built-up  Area,Malleshpalya,Malleshpalya,1140.0,46.5,L,Under Construction,New,4650000.0,4078.9473684210525
5.0,Plot  Area,Srirampura,Srirampura,1200.0,180.0,L,Ready,Unknown,18000000.0,15000.0
2.0,Super built-up  Area,Kodathi,Kodathi,850.0,27.0,L,Under Construction,New,2700000.0,3176.470588235294
2.0,Super built-up  Area,Whitefield,Whitefield,1280.0,75.0,L,Ready,Unknown,7500000.0,5859.375
2.0,Built-up  Area,Munnekollal,Munnekollal,1170.0,52.0,L,Ready,Unknown,5200000.0,4444.444444444444
2.0,Super built-up  Area,Motappa Layout,Motappa Layout,1113.0,51.0,L,Ready,Unknown,5100000.0,4582.210242587601
2.0,Super built-up  Area,Hennur Road,Hennur Road,1385.0,83.09,L,Ready,Unknown,8309000.0,5999.27797833935
2.0,Super built-up  Area,Electronic City,Electronic City,1128.0,65.0,L,Under Construction,New,6500000.0,5762.41134751773
2.0,Plot  Area,Marathahalli,Marathahalli,1200.0,128.0,L,Ready,Unknown,12800000.0,10666.666666666666
4.0,Plot  Area,Akshaya Vana,Akshaya Vana,1200.0,165.0,L,Ready,Unknown,16500000.0,13750.0
3.0,Super built-up  Area,Rajaji Nagar,Rajaji Nagar,2390.0,415.0,L,Ready,Unknown,41500000.0,17364.016736401674
4.0,Plot  Area,Giri Nagar,Giri Nagar,2400.0,400.0,L,Ready,Unknown,40000000.0,16666.666666666668
3.0,Super built-up  Area,Haralur Road,Haralur Road,1464.0,56.0,L,Ready,Unknown,5600000.0,3825.136612021858
2.0,Super built-up  Area,Manayata Tech Park,Manayata Tech Park,1200.0,55.0,L,Ready,Unknown,5500000.0,4583.333333333333
2.0,Super built-up  Area,Kaval Byrasandra,Kaval Byrasandra,1200.0,52.0,L,Ready,Unknown,5200000.0,4333.333333333333
3.0,Super built-up  Area,Kaggalipura,Kaggalipura,1150.0,55.0,L,Ready,Unknown,5500000.0,4782.608695652174
3.0,Built-up  Area,Basavanna Nagar,Basavanna Nagar,1645.0,95.0,L,Ready,Unknown,9500000.0,5775.075987841945
2.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,1000.0,67.0,L,Under Construction,New,6700000.0,6700.0
4.0,Plot  Area,Haralur Road,Haralur Road,2650.0,198.0,L,Ready,Unknown,19800000.0,7471.698113207547
2.0,Super built-up  Area,6th Phase JP Nagar,6th Phase JP Nagar,1192.0,74.0,L,Ready,Unknown,7400000.0,6208.053691275168
3.0,Super built-up  Area,Ulsoor,Ulsoor,2135.0,215.0,L,Ready,Unknown,21500000.0,10070.257611241217
2.0,Super built-up  Area,Whitefield,Whitefield,1173.0,58.0,L,Under Construction,New,5800000.0,4944.58653026428
2.0,Built-up  Area,Uttarahalli,Uttarahalli,1020.0,45.0,L,Ready,Unknown,4500000.0,4411.764705882353
4.0,Super built-up  Area,Thigalarapalya,Thigalarapalya,3122.0,230.0,L,Ready,Unknown,23000000.0,7367.072389493914
3.0,Super built-up  Area,Somasundara Palya,Somasundara Palya,1600.0,64.0,L,Ready,Unknown,6400000.0,4000.0
2.0,Plot  Area,T.C PALYA,T.C PALYA,1200.0,79.0,L,Under Construction,New,7900000.0,6583.333333333333
2.0,Carpet  Area,Muneshwara Nagar,Muneshwara Nagar,1230.0,48.0,L,Ready,Unknown,4800000.0,3902.439024390244
2.0,Super built-up  Area, Devarachikkanahalli, Devarachikkanahalli,1250.0,40.0,L,Ready,Unknown,4000000.0,3200.0
2.0,Super built-up  Area,Kalena Agrahara,Kalena Agrahara,1325.0,76.0,L,Ready,Unknown,7600000.0,5735.8490566037735
3.0,Built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1850.0,150.0,L,Ready,Unknown,15000000.0,8108.108108108108
1.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,525.0,21.53,L,Under Construction,New,2153000.0,4100.952380952381
2.0,Super built-up  Area,Basaveshwara Nagar,Basaveshwara Nagar,1200.0,65.0,L,Ready,Unknown,6500000.0,5416.666666666667
3.0,Plot  Area,Bull Temple Road,Bull Temple Road,1350.0,140.0,L,Ready,Unknown,14000000.0,10370.37037037037
3.0,Super built-up  Area,Bommasandra,Bommasandra,1260.0,49.36,L,Under Construction,New,4936000.0,3917.4603174603176
3.0,Super built-up  Area,Prashanth Nagar,Prashanth Nagar,1800.0,150.0,L,Ready,Unknown,15000000.0,8333.333333333334
2.0,Built-up  Area,Ardendale,Ardendale,1100.0,43.25,L,Ready,Unknown,4325000.0,3931.818181818182
2.0,Super built-up  Area,Harlur,Harlur,1508.0,77.0,L,Ready,Unknown,7700000.0,5106.100795755968
3.0,Carpet  Area,Sampigehalli,Sampigehalli,1592.0,75.0,L,Ready,Unknown,7500000.0,4711.05527638191
2.0,Super built-up  Area,Akshaya Nagar,Akshaya Nagar,1388.0,57.0,L,Ready,Unknown,5700000.0,4106.628242074928
1.0,Super built-up  Area,Electronic City Phase II,Electronic City Phase II,630.0,28.35,L,Under Construction,New,2835000.0,4500.0
3.0,Plot  Area,RMV,RMV,2000.0,365.0,L,Ready,Unknown,36500000.0,18250.0
3.0,Super built-up  Area,Banashankari3rd stage bigbazar,Banashankari3rd stage bigbazar,1762.0,125.0,L,Ready,Unknown,12500000.0,7094.211123723042
2.0,Super built-up  Area,Bagalur Main Road,Bagalur Main Road,950.0,50.0,L,Under Construction,New,5000000.0,5263.1578947368425
4.0,Super built-up  Area,Kodihalli,Kodihalli,3252.0,335.0,L,Ready,Unknown,33500000.0,10301.353013530135
2.0,Super built-up  Area,Magadi Road,Magadi Road,1116.0,50.0,L,Under Construction,New,5000000.0,4480.286738351255
2.0,Super built-up  Area,Narayanapura,Narayanapura,1308.0,89.04,L,Ready,Unknown,8904000.0,6807.339449541284
3.0,Super built-up  Area,MS Pallya,MS Pallya,1200.0,90.0,L,Ready,Unknown,9000000.0,7500.0
4.0,Plot  Area,Binny Mills Employees Colony,Binny Mills Employees Colony,1500.0,230.0,L,Ready,Unknown,23000000.0,15333.333333333334
1.0,Built-up  Area,Bannerghatta Road,Bannerghatta Road,500.0,18.5,L,Ready,Unknown,1850000.0,3700.0
2.0,Super built-up  Area,Hennur,Hennur,1075.0,52.0,L,Ready,Unknown,5200000.0,4837.209302325581
1.0,Super built-up  Area,Chandapura,Chandapura,530.0,11.66,L,Under Construction,New,1166000.0,2200.0
2.0,Built-up  Area,Bellandur,Bellandur,1205.0,66.0,L,Ready,Unknown,6600000.0,5477.178423236514
2.0,Super built-up  Area,5th Phase JP Nagar,5th Phase JP Nagar,1075.0,60.0,L,Ready,Unknown,6000000.0,5581.395348837209
2.0,Built-up  Area,KR Puram,KR Puram,930.0,39.0,L,Ready,Unknown,3900000.0,4193.548387096775
2.0,Super built-up  Area,Balagere,Balagere,1380.0,60.0,L,Ready,Unknown,6000000.0,4347.826086956522
4.0,Super built-up  Area,Hebbal,Hebbal,2483.0,212.0,L,Ready,Unknown,21200000.0,8538.058799838904
2.0,Built-up  Area,Kodigehaali,Kodigehaali,1166.0,55.0,L,Ready,Unknown,5500000.0,4716.981132075472
2.0,Super built-up  Area,Bannerghatta Road,Bannerghatta Road,1050.0,65.0,L,Ready,Unknown,6500000.0,6190.476190476191
3.0,Super built-up  Area,Gopalapura,Gopalapura,2023.71,275.0,L,Under Construction,New,27500000.0,13588.903548433324
2.0,Super built-up  Area,Begur Road,Begur Road,1200.0,46.8,L,Ready,Unknown,4680000.0,3900.0
3.0,Super built-up  Area,Lakshminarayana Pura,Lakshminarayana Pura,1600.0,108.0,L,Ready,Unknown,10800000.0,6750.0
3.0,Super built-up  Area,Billekahalli,Billekahalli,1935.0,110.0,L,Ready,Unknown,11000000.0,5684.754521963824
1.0,Super built-up  Area,8th Phase JP Nagar,8th Phase JP Nagar,451.0,29.9,L,Under Construction,New,2990000.0,6629.711751662971
3.0,Super built-up  Area,Electronic City,Electronic City,1800.0,95.0,L,Ready,Unknown,9500000.0,5277.777777777777
3.0,Super built-up  Area,Jalahalli,Jalahalli,1400.0,77.0,L,Under Construction,New,7700000.0,5500.0
3.0,Super built-up  Area,Hegde Nagar,Hegde Nagar,1801.0,115.0,L,Ready,Unknown,11500000.0,6385.341476957246
2.0,Built-up  Area,Mahadevpura,Mahadevpura,1451.0,90.0,L,Ready,Unknown,9000000.0,6202.618883528601
2.0,Plot  Area,Anekal,Anekal,1200.0,36.0,L,Under Construction,New,3600000.0,3000.0
2.0,Super built-up  Area,Begur Road,Begur Road,1160.0,44.0,L,Ready,Unknown,4400000.0,3793.103448275862
2.0,Built-up  Area,Kengeri,Kengeri,1000.0,25.0,L,Ready,Unknown,2500000.0,2500.0
2.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,950.0,40.0,L,Ready,Unknown,4000000.0,4210.526315789473
3.0,Built-up  Area,"Hoodi Circle, ","Hoodi Circle, ",1629.0,79.0,L,Under Construction,New,7900000.0,4849.600982197668
3.0,Built-up  Area,Vijayanagar,Vijayanagar,1580.0,134.0,L,Ready,Unknown,13400000.0,8481.012658227848
3.0,Super built-up  Area,Vijayanagar,Vijayanagar,1826.0,121.0,L,Under Construction,New,12100000.0,6626.506024096386
2.0,Built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1245.0,94.0,L,Ready,Unknown,9400000.0,7550.2008032128515
2.0,Super built-up  Area,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,1145.0,45.79,L,Ready,Unknown,4579000.0,3999.126637554585
2.0,Super built-up  Area,Sompura,Sompura,825.0,33.0,L,Ready,Unknown,3300000.0,4000.0
3.0,Super built-up  Area,Yeshwanthpur,Yeshwanthpur,1693.0,108.0,L,Under Construction,New,10800000.0,6379.208505611341
2.0,Super built-up  Area,Electronics City Phase 1,Electronics City Phase 1,1113.27,53.0,L,Ready,Unknown,5300000.0,4760.74986301616
2.0,Built-up  Area,Ashirvad Colony,Ashirvad Colony,1460.0,58.0,L,Ready,Unknown,5800000.0,3972.6027397260273
2.0,Built-up  Area,Doddathoguru,Doddathoguru,1050.0,32.0,L,Ready,Unknown,3200000.0,3047.6190476190477
2.0,Built-up  Area,Dodda Nekkundi,Dodda Nekkundi,1260.0,55.0,L,Ready,Unknown,5500000.0,4365.079365079365
6.0,Super built-up  Area,K N Extension,K N Extension,700.0,120.0,L,Ready,Unknown,12000000.0,17142.85714285714
2.0,Built-up  Area,Hosur Road,Hosur Road,1656.0,120.0,L,Ready,Unknown,12000000.0,7246.376811594203
3.0,Super built-up  Area,Chandapura,Chandapura,1208.0,45.0,L,Ready,Unknown,4500000.0,3725.1655629139073
3.0,Super built-up  Area,Whitefield,Whitefield,1910.0,161.0,L,Ready,Unknown,16100000.0,8429.319371727748
4.0,Super built-up  Area,Whitefield,Whitefield,3252.0,230.0,L,Ready,Unknown,23000000.0,7072.570725707257
2.0,Plot  Area,Battarahalli,Battarahalli,1200.0,65.0,L,Ready,Unknown,6500000.0,5416.666666666667
4.0,Super built-up  Area,Gokula Extension,Gokula Extension,1200.0,175.0,L,Ready,Unknown,17500000.0,14583.333333333334
2.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1175.0,82.0,L,Ready,Unknown,8200000.0,6978.723404255319
2.0,Plot  Area,Kamakshipalya,Kamakshipalya,1000.0,165.0,L,Ready,Unknown,16500000.0,16500.0
4.0,Plot  Area,Bannerghatta Road,Bannerghatta Road,1200.0,125.0,L,Ready,Unknown,12500000.0,10416.666666666666
3.0,Super built-up  Area,Rajaji Nagar,Rajaji Nagar,2390.0,410.0,L,Ready,Unknown,41000000.0,17154.81171548117
2.0,Plot  Area,Sultan Palaya,Sultan Palaya,550.0,62.0,L,Ready,Unknown,6200000.0,11272.727272727272
1.0,Super built-up  Area,Kengeri,Kengeri,370.923994,18.5,L,Ready,Unknown,1850000.0,4987.544698982186
2.0,Super built-up  Area,Sanne Amanikere,Sanne Amanikere,1185.0,38.0,L,Ready,Unknown,3800000.0,3206.7510548523205
2.0,Super built-up  Area,Kengeri,Kengeri,750.0,38.0,L,Ready,Unknown,3800000.0,5066.666666666667
6.0,Plot  Area,Mahalakshmi Layout,Mahalakshmi Layout,1200.0,250.0,L,Ready,Unknown,25000000.0,20833.333333333332
3.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,1550.0,64.5,L,Ready,Unknown,6450000.0,4161.290322580645
3.0,Built-up  Area,Amco Colony,Amco Colony,1760.0,88.0,L,Ready,Unknown,8800000.0,5000.0
2.0,Super built-up  Area,Billekahalli,Billekahalli,1125.0,62.0,L,Ready,Unknown,6200000.0,5511.111111111111
3.0,Plot  Area,Nagarbhavi,Nagarbhavi,1350.0,150.0,L,Ready,Unknown,15000000.0,11111.111111111111
2.0,Plot  Area,Anandapura,Anandapura,1000.0,55.0,L,Under Construction,New,5500000.0,5500.0
2.0,Built-up  Area,Bommasandra Industrial Area,Bommasandra Industrial Area,1090.0,31.48,L,Under Construction,New,3148000.0,2888.0733944954127
2.0,Plot  Area,TC Palaya,TC Palaya,1200.0,60.0,L,Ready,Unknown,6000000.0,5000.0
3.0,Super built-up  Area,Budigere,Budigere,1991.0,103.0,L,Ready,Unknown,10300000.0,5173.279758915118
2.0,Super built-up  Area,Bommasandra,Bommasandra,1060.0,26.5,L,Under Construction,New,2650000.0,2500.0
